,Unnamed: 0.1,Unnamed: 0,Home,Away,Game_ID,H_Score,A_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
182,131.0,,Toronto Raptors,Miami Heat,22200215,112,104,0.533,0.448,0.347,0.782,43.9,23.6,12.9,10.9,6.3,2.5,113.3,110.6,0.554,0.5,0.456,0.35,0.868,41.1,25.2,13.8,8.1,3.0,0.7,112.1,111.8,0.576,1,11/16/2022
183,132.0,,New Orleans Pelicans,Chicago Bulls,22200217,124,110,0.571,0.479,0.375,0.773,44.2,26.4,13.8,7.9,4.1,3.9,113.8,109.9,0.572,0.429,0.466,0.36,0.849,42.6,23.9,15.6,8.1,5.6,-0.1,109.5,109.8,0.574,1,11/16/2022
184,133.0,,LA Clippers,Detroit Pistons,22200223,96,91,0.533,0.476,0.345,0.752,42.9,22.1,16.4,7.3,5.3,-2.0,105.9,107.4,0.577,0.2,0.429,0.327,0.779,44.0,21.0,14.7,6.3,3.8,-9.6,108.0,117.6,0.542,1,11/17/2022
185,134.0,,Sacramento Kings,San Antonio Spurs,22200222,130,112,0.538,0.493,0.381,0.774,39.4,27.5,14.3,7.0,3.4,2.5,116.5,114.0,0.611,0.4,0.466,0.366,0.728,41.4,28.2,16.9,7.0,4.7,-7.3,109.2,116.6,0.564,1,11/17/2022
186,135.0,,Portland Trail Blazers,Brooklyn Nets,22200221,107,109,0.714,0.473,0.393,0.763,44.6,23.9,16.6,6.9,3.9,2.3,112.3,109.9,0.586,0.4,0.476,0.361,0.808,40.4,25.7,14.0,7.7,7.3,-0.9,112.0,112.7,0.587,0,11/17/2022
187,136.0,,Philadelphia 76ers,Milwaukee Bucks,22200226,110,102,0.5,0.468,0.365,0.805,40.1,24.0,13.6,8.8,5.6,2.1,111.7,109.4,0.582,0.786,0.441,0.343,0.735,49.9,23.5,15.2,7.0,6.3,5.1,110.0,104.9,0.549,1,11/18/2022
188,137.0,,Golden State Warriors,New York Knicks,22200233,111,101,0.4,0.478,0.377,0.823,39.8,27.9,15.8,6.7,3.7,-0.8,112.9,114.1,0.598,0.533,0.455,0.32,0.785,45.5,23.8,13.9,7.3,4.7,-1.2,111.6,112.9,0.555,1,11/18/2022
189,138.0,,Los Angeles Lakers,Detroit Pistons,22200234,128,121,0.231,0.451,0.307,0.786,43.2,22.7,14.2,7.4,4.8,-6.3,105.4,111.4,0.543,0.188,0.425,0.32,0.779,44.0,20.6,14.6,6.5,4.0,-9.3,107.1,116.4,0.537,1,11/18/2022
190,139.0,,Chicago Bulls,Orlando Magic,22200227,107,108,0.4,0.468,0.359,0.84,42.2,24.0,15.4,7.7,5.3,-1.1,109.6,110.8,0.574,0.267,0.475,0.336,0.79,46.4,21.4,17.0,5.6,5.7,-3.4,110.2,113.5,0.576,0,11/18/2022
191,140.0,,Cleveland Cavaliers,Charlotte Hornets,22200225,132,122,0.571,0.47,0.401,0.793,44.1,24.8,14.3,5.7,4.4,5.5,114.6,109.5,0.585,0.25,0.448,0.323,0.734,43.7,25.2,14.7,7.5,5.4,-5.4,106.8,112.6,0.538,1,11/18/2022
192,141.0,,Houston Rockets,Indiana Pacers,22200228,91,99,0.2,0.441,0.353,0.762,45.2,21.5,17.7,7.4,5.5,-7.3,107.8,115.3,0.551,0.538,0.464,0.381,0.8,43.0,27.8,16.0,6.7,6.6,1.0,114.6,113.7,0.587,0,11/18/2022
193,142.0,,Utah Jazz,Phoenix Suns,22200232,134,133,0.625,0.465,0.367,0.772,44.2,27.3,15.7,7.7,5.1,3.4,114.3,110.4,0.577,0.643,0.472,0.379,0.824,42.2,27.9,13.7,8.0,5.7,6.8,115.5,108.9,0.58,1,11/18/2022
194,143.0,,Dallas Mavericks,Denver Nuggets,22200230,127,99,0.571,0.452,0.339,0.747,40.0,20.6,13.1,9.4,3.4,2.4,112.2,109.5,0.57,0.643,0.5,0.419,0.755,43.9,28.0,15.5,7.2,3.8,1.9,115.5,113.3,0.603,1,11/18/2022
195,144.0,,Washington Wizards,Miami Heat,22200224,107,106,0.533,0.473,0.352,0.789,44.9,24.7,14.2,6.0,6.0,-1.3,109.7,111.1,0.571,0.467,0.46,0.352,0.867,40.0,24.9,14.5,7.9,3.1,0.1,112.1,112.2,0.582,1,11/18/2022
196,145.0,,Memphis Grizzlies,Oklahoma City Thunder,22200229,121,110,0.6,0.463,0.363,0.708,47.3,23.3,14.6,6.5,5.3,0.5,112.6,112.6,0.556,0.467,0.469,0.344,0.761,42.8,23.4,13.3,8.1,6.0,0.1,111.0,111.3,0.561,1,11/18/2022
197,146.0,,New Orleans Pelicans,Boston Celtics,22200231,109,117,0.6,0.481,0.386,0.78,44.4,26.7,13.9,7.7,4.2,4.6,114.6,110.0,0.577,0.8,0.488,0.387,0.843,42.1,26.1,12.9,5.8,5.7,7.1,119.2,111.5,0.619,0,11/18/2022
198,147.0,,Indiana Pacers,Orlando Magic,22200236,114,113,0.571,0.46,0.375,0.798,43.3,27.7,16.0,6.8,6.8,1.5,113.7,112.4,0.583,0.313,0.476,0.342,0.796,46.1,21.7,17.0,5.5,5.8,-3.1,110.3,113.2,0.579,1,11/19/2022
199,148.0,,Portland Trail Blazers,Utah Jazz,22200238,113,118,0.667,0.466,0.391,0.766,44.2,23.7,16.1,7.0,4.0,2.0,111.9,109.9,0.58,0.647,0.471,0.374,0.765,43.7,27.5,15.8,7.6,5.0,3.3,115.3,111.5,0.582,0,11/19/2022
200,149.0,,Philadelphia 76ers,Minnesota Timberwolves,22200237,109,112,0.533,0.471,0.371,0.794,40.2,24.2,13.9,8.5,5.5,2.5,111.4,108.7,0.584,0.467,0.483,0.335,0.774,43.2,26.2,15.4,7.7,5.3,-0.6,112.2,112.0,0.583,0,11/19/2022
201,150.0,,LA Clippers,San Antonio Spurs,22200239,119,97,0.563,0.472,0.346,0.755,43.5,21.8,16.5,6.9,5.1,-1.5,105.4,106.6,0.574,0.375,0.471,0.368,0.729,40.8,28.2,17.0,7.1,4.8,-8.0,109.5,117.5,0.568,1,11/19/2022
202,151.0,,Atlanta Hawks,Toronto Raptors,22200235,124,122,0.6,0.463,0.322,0.827,44.6,23.6,12.2,6.9,4.9,0.6,111.3,111.0,0.549,0.563,0.452,0.343,0.782,43.9,23.7,13.0,10.5,6.2,2.9,113.6,110.7,0.555,1,11/19/2022
203,152.0,,Los Angeles Lakers,San Antonio Spurs,22200247,123,92,0.286,0.457,0.309,0.796,43.1,23.1,14.3,7.0,4.9,-5.4,106.5,111.6,0.551,0.353,0.468,0.364,0.737,41.1,27.9,17.0,6.9,4.7,-8.8,109.1,117.8,0.564,1,11/20/2022
204,153.0,,Brooklyn Nets,Memphis Grizzlies,22200243,127,115,0.438,0.478,0.362,0.806,40.8,26.1,14.2,7.4,7.1,-0.7,111.8,112.4,0.588,0.625,0.46,0.362,0.71,47.8,23.5,14.3,6.4,5.4,1.2,113.0,112.2,0.556,1,11/20/2022
205,154.0,,Phoenix Suns,New York Knicks,22200240,116,95,0.6,0.475,0.375,0.833,42.0,27.9,13.7,7.9,5.7,6.3,116.4,110.4,0.584,0.5,0.448,0.317,0.798,45.4,23.3,14.0,7.3,4.8,-1.7,110.7,112.6,0.551,1,11/20/2022
206,155.0,,Cleveland Cavaliers,Miami Heat,22200244,113,87,0.6,0.475,0.394,0.795,44.0,24.5,14.6,5.8,4.6,5.7,114.6,109.2,0.587,0.438,0.453,0.344,0.86,40.7,24.6,14.1,7.8,3.2,0.1,111.1,111.3,0.574,1,11/20/2022
207,156.0,,Houston Rockets,Golden State Warriors,22200245,120,127,0.188,0.435,0.346,0.768,45.5,21.1,17.7,7.5,5.4,-7.3,107.0,114.5,0.545,0.438,0.476,0.376,0.806,40.4,28.1,15.9,6.7,3.7,-0.2,112.7,113.1,0.595,0,11/20/2022
208,157.0,,Sacramento Kings,Detroit Pistons,22200242,137,129,0.571,0.499,0.382,0.784,39.3,27.6,14.2,7.0,3.2,3.6,117.5,114.0,0.617,0.176,0.428,0.32,0.777,43.4,20.9,14.4,6.6,4.0,-9.2,107.5,116.7,0.539,1,11/20/2022
209,158.0,,Dallas Mavericks,Denver Nuggets,22200246,97,98,0.6,0.461,0.342,0.75,40.5,21.2,13.0,9.1,3.4,4.2,113.7,109.1,0.579,0.6,0.494,0.413,0.753,43.4,27.8,15.4,7.1,3.7,-0.1,114.7,114.6,0.596,0,11/20/2022
210,159.0,,Washington Wizards,Charlotte Hornets,22200241,106,102,0.563,0.47,0.35,0.786,45.2,25.1,14.2,6.0,5.8,-1.1,109.0,110.2,0.568,0.235,0.445,0.323,0.741,43.8,24.9,14.6,7.6,5.4,-5.7,106.7,112.7,0.536,1,11/20/2022
211,160.0,,Cleveland Cavaliers,Atlanta Hawks,22200248,114,102,0.625,0.478,0.391,0.793,44.5,25.0,15.0,5.9,4.4,7.0,114.8,108.2,0.59,0.625,0.465,0.319,0.823,44.6,23.4,12.3,6.8,4.8,0.7,111.2,110.9,0.551,1,11/21/2022
212,161.0,,Indiana Pacers,Orlando Magic,22200249,123,102,0.6,0.46,0.376,0.795,43.3,27.7,15.9,6.7,6.8,1.5,114.0,112.5,0.582,0.294,0.473,0.345,0.792,45.9,21.4,16.6,5.7,5.8,-3.0,110.6,113.5,0.577,1,11/21/2022
213,162.0,,Minnesota Timberwolves,Miami Heat,22200252,105,101,0.5,0.483,0.335,0.778,43.1,26.2,15.7,7.8,5.1,-0.4,111.9,111.5,0.583,0.412,0.449,0.337,0.86,40.1,24.2,14.3,7.7,3.2,-1.5,110.0,111.8,0.569,1,11/21/2022
214,163.0,,Oklahoma City Thunder,New York Knicks,22200254,119,129,0.438,0.469,0.342,0.763,42.7,24.0,13.2,7.9,6.1,-0.6,110.7,111.8,0.56,0.471,0.446,0.315,0.798,45.1,23.2,13.9,7.1,5.0,-2.8,110.1,113.2,0.548,0,11/21/2022
215,164.0,,New Orleans Pelicans,Golden State Warriors,22200253,128,83,0.563,0.481,0.385,0.779,43.9,26.6,13.9,8.0,4.1,3.8,114.3,110.4,0.578,0.471,0.48,0.385,0.803,40.4,28.6,16.0,6.8,3.7,0.2,113.4,113.4,0.6,1,11/21/2022
216,165.0,,Milwaukee Bucks,Portland Trail Blazers,22200251,119,111,0.733,0.442,0.342,0.715,49.3,23.4,15.0,7.0,6.3,4.3,109.3,105.1,0.546,0.625,0.466,0.384,0.769,44.1,23.9,16.2,7.3,4.3,1.6,111.9,110.3,0.581,1,11/21/2022
217,166.0,,LA Clippers,Utah Jazz,22200255,121,114,0.588,0.476,0.359,0.743,43.1,22.4,16.4,7.1,4.8,-0.1,106.5,106.4,0.579,0.667,0.47,0.373,0.772,43.6,27.2,15.6,7.5,4.9,3.4,115.4,111.5,0.582,1,11/21/2022
218,167.0,,Chicago Bulls,Boston Celtics,22200250,121,107,0.375,0.468,0.353,0.837,42.5,24.2,15.1,7.6,5.4,-1.1,109.6,110.9,0.571,0.813,0.487,0.391,0.845,42.4,26.3,13.1,5.8,5.5,7.1,119.1,111.4,0.619,1,11/21/2022
219,168.0,,Philadelphia 76ers,Brooklyn Nets,22200256,115,106,0.5,0.471,0.375,0.798,39.9,23.9,14.4,8.6,5.2,2.1,110.9,108.7,0.588,0.471,0.485,0.369,0.803,41.0,26.4,14.4,7.3,7.0,0.1,112.4,112.2,0.595,1,11/22/2022
220,169.0,,Phoenix Suns,Los Angeles Lakers,22200259,115,105,0.625,0.472,0.379,0.827,43.3,28.4,13.7,7.6,5.8,7.2,116.7,109.7,0.58,0.333,0.461,0.312,0.802,43.7,23.4,14.3,6.8,4.7,-3.0,107.3,110.0,0.557,1,11/22/2022
221,170.0,,Denver Nuggets,Detroit Pistons,22200258,108,110,0.625,0.493,0.409,0.755,43.6,27.5,15.5,7.3,3.8,0.0,114.0,113.9,0.594,0.167,0.433,0.329,0.781,42.9,20.9,14.2,6.5,4.0,-9.1,108.7,117.7,0.545,0,11/22/2022
222,171.0,,Memphis Grizzlies,Sacramento Kings,22200257,109,113,0.588,0.459,0.36,0.698,47.5,23.7,14.0,6.7,5.0,0.4,112.8,112.7,0.553,0.6,0.502,0.38,0.793,39.3,27.6,13.9,6.8,3.0,3.8,118.6,114.9,0.621,0,11/22/2022
223,172.0,,Cleveland Cavaliers,Portland Trail Blazers,22200261,114,96,0.647,0.484,0.396,0.797,44.1,25.0,15.3,6.0,4.3,7.3,114.8,107.9,0.596,0.588,0.467,0.378,0.77,43.8,23.6,16.2,7.1,4.2,1.0,111.7,110.6,0.579,1,11/23/2022
224,173.0,,Milwaukee Bucks,Chicago Bulls,22200267,113,118,0.75,0.449,0.341,0.71,48.7,23.8,14.9,7.3,6.4,4.5,109.7,105.3,0.55,0.412,0.471,0.361,0.832,42.9,24.3,15.1,7.7,5.1,-0.2,110.1,110.5,0.574,0,11/23/2022
225,174.0,,Atlanta Hawks,Sacramento Kings,22200263,115,106,0.588,0.464,0.32,0.826,44.1,23.5,12.5,7.0,4.7,0.0,110.8,111.1,0.551,0.625,0.498,0.376,0.79,39.5,27.4,14.2,7.1,2.9,3.8,117.7,113.9,0.617,1,11/23/2022
226,175.0,,Utah Jazz,Detroit Pistons,22200270,116,125,0.632,0.469,0.37,0.78,43.7,27.0,15.7,7.5,4.9,2.8,115.4,112.1,0.581,0.211,0.438,0.327,0.783,42.8,21.2,14.4,6.5,4.0,-8.5,108.9,117.5,0.547,0,11/23/2022
227,176.0,,Miami Heat,Washington Wizards,22200265,113,105,0.389,0.446,0.334,0.847,40.4,24.3,14.3,7.7,3.3,-1.6,109.3,111.1,0.564,0.588,0.467,0.352,0.783,45.4,24.7,14.4,6.0,6.2,-0.8,108.7,109.6,0.565,1,11/23/2022
228,177.0,,Golden State Warriors,LA Clippers,22200271,124,107,0.444,0.475,0.376,0.808,40.0,28.0,16.6,6.9,3.8,-2.2,111.6,114.1,0.596,0.611,0.479,0.36,0.753,43.0,22.7,16.4,7.0,4.9,0.3,107.4,106.8,0.581,1,11/23/2022
229,178.0,,Charlotte Hornets,Philadelphia 76ers,22200260,107,101,0.222,0.442,0.319,0.738,44.2,24.5,14.5,7.5,5.3,-5.6,106.3,112.3,0.531,0.529,0.469,0.383,0.799,40.7,23.7,14.2,8.6,5.2,2.5,111.6,108.8,0.585,1,11/23/2022
230,179.0,,San Antonio Spurs,New Orleans Pelicans,22200269,110,129,0.333,0.463,0.355,0.724,41.1,27.8,16.6,6.9,4.5,-10.0,107.9,117.9,0.555,0.588,0.485,0.382,0.776,44.2,26.7,13.9,8.4,4.2,6.2,115.0,108.7,0.581,0,11/23/2022
231,180.0,,Boston Celtics,Dallas Mavericks,22200264,125,112,0.765,0.484,0.39,0.839,42.1,26.3,13.2,5.6,5.4,5.9,118.2,111.8,0.616,0.563,0.46,0.343,0.741,40.3,21.5,13.0,8.9,3.4,3.9,112.9,108.7,0.578,1,11/23/2022
232,181.0,,Toronto Raptors,Brooklyn Nets,22200266,98,112,0.529,0.451,0.335,0.784,44.0,23.7,13.0,10.5,6.1,2.5,113.4,110.7,0.553,0.444,0.489,0.366,0.8,40.8,26.7,14.5,7.2,7.3,-0.4,112.3,112.8,0.596,0,11/23/2022
233,182.0,,Oklahoma City Thunder,Denver Nuggets,22200268,126,131,0.412,0.47,0.342,0.764,42.4,24.0,13.2,7.7,6.1,-1.1,111.0,112.5,0.561,0.588,0.494,0.403,0.748,43.7,27.6,15.7,7.3,4.0,-0.1,114.0,113.8,0.592,0,11/23/2022
234,183.0,,Indiana Pacers,Minnesota Timberwolves,22200262,101,115,0.625,0.462,0.369,0.802,43.6,27.9,16.2,6.8,6.7,2.7,114.5,111.8,0.585,0.529,0.48,0.332,0.781,42.8,26.4,15.8,7.8,5.2,-0.1,111.3,110.6,0.582,0,11/23/2022
235,184.0,,Charlotte Hornets,Minnesota Timberwolves,22200272,110,108,0.263,0.444,0.317,0.732,44.1,24.5,14.6,7.5,5.1,-5.0,106.2,111.7,0.531,0.556,0.486,0.333,0.781,43.2,26.7,16.1,7.9,5.4,0.7,111.5,110.1,0.587,1,11/25/2022
236,185.0,,Orlando Magic,Philadelphia 76ers,22200273,99,107,0.278,0.47,0.343,0.79,45.4,21.3,16.6,5.9,5.6,-4.0,110.1,114.0,0.575,0.5,0.467,0.373,0.802,40.9,23.5,14.4,8.6,5.1,2.0,111.0,108.6,0.582,0,11/25/2022
237,186.0,,Milwaukee Bucks,Cleveland Cavaliers,22200280,117,102,0.706,0.449,0.34,0.713,48.6,23.8,15.2,7.2,6.2,3.9,109.6,105.8,0.551,0.667,0.487,0.398,0.801,44.1,24.9,15.4,5.9,4.3,7.9,115.5,107.9,0.6,1,11/25/2022
238,187.0,,Boston Celtics,Sacramento Kings,22200275,122,104,0.778,0.487,0.395,0.84,41.9,26.5,13.2,5.6,5.3,6.3,118.8,111.9,0.619,0.588,0.496,0.372,0.786,39.9,27.4,14.5,7.0,2.9,3.1,116.8,113.7,0.612,1,11/25/2022
239,188.0,,San Antonio Spurs,Los Angeles Lakers,22200282,94,105,0.316,0.464,0.352,0.718,40.8,27.9,16.7,7.1,4.3,-10.5,107.7,118.0,0.556,0.313,0.459,0.306,0.804,43.5,23.0,14.4,6.9,4.8,-3.4,106.5,109.8,0.555,0,11/25/2022
240,189.0,,New York Knicks,Portland Trail Blazers,22200274,129,132,0.5,0.45,0.316,0.798,45.2,23.0,13.9,7.3,4.8,-2.1,110.9,113.3,0.552,0.556,0.466,0.38,0.777,43.4,24.0,16.3,7.3,4.2,-0.1,111.5,111.5,0.579,0,11/25/2022
241,190.0,,Memphis Grizzlies,New Orleans Pelicans,22200279,132,111,0.556,0.458,0.356,0.693,47.4,23.7,14.2,7.0,5.3,0.2,112.1,112.3,0.551,0.611,0.489,0.385,0.77,44.0,27.0,14.2,8.3,4.2,6.9,115.3,108.4,0.586,1,11/25/2022
242,191.0,,Indiana Pacers,Brooklyn Nets,22200276,128,117,0.588,0.457,0.369,0.797,42.8,27.8,16.1,7.3,6.6,1.7,113.7,112.0,0.579,0.474,0.492,0.371,0.799,40.7,27.1,14.9,7.3,7.5,0.3,112.5,112.1,0.599,1,11/25/2022
243,192.0,,Houston Rockets,Atlanta Hawks,22200278,128,122,0.176,0.436,0.346,0.774,45.4,21.3,17.5,7.8,5.1,-7.3,107.6,115.1,0.548,0.611,0.463,0.322,0.834,44.2,23.4,12.5,7.1,4.8,0.5,110.8,110.7,0.551,1,11/25/2022
244,193.0,,Oklahoma City Thunder,Chicago Bulls,22200281,123,119,0.389,0.468,0.349,0.771,42.0,24.0,13.0,7.6,6.1,-1.3,111.4,113.1,0.562,0.444,0.472,0.366,0.83,42.4,24.6,15.0,7.8,5.5,0.1,110.3,110.4,0.577,1,11/25/2022
245,194.0,,Phoenix Suns,Detroit Pistons,22200283,108,102,0.647,0.472,0.384,0.824,43.4,28.0,13.7,7.6,5.9,7.4,116.1,108.8,0.578,0.25,0.44,0.334,0.79,42.7,21.4,14.0,6.6,3.9,-7.7,110.0,117.7,0.551,1,11/25/2022
246,195.0,,Miami Heat,Washington Wizards,22200277,110,107,0.421,0.444,0.337,0.848,41.1,24.1,14.2,7.7,3.3,-1.1,109.5,110.9,0.563,0.556,0.467,0.346,0.772,45.3,24.9,14.4,6.1,6.2,-1.2,108.6,109.8,0.564,1,11/25/2022
247,196.0,,Golden State Warriors,Utah Jazz,22200284,129,118,0.474,0.476,0.376,0.804,40.2,28.4,16.4,7.1,3.9,-1.2,112.1,113.6,0.596,0.6,0.47,0.374,0.783,43.5,27.2,15.8,7.4,5.0,2.3,115.6,113.0,0.584,1,11/25/2022
248,197.0,,LA Clippers,Denver Nuggets,22200285,104,114,0.579,0.477,0.361,0.748,43.0,22.6,16.4,6.9,4.7,-0.6,107.3,107.6,0.579,0.611,0.493,0.401,0.754,44.1,27.7,15.8,7.1,4.2,0.2,114.5,114.1,0.594,0,11/25/2022
249,198.0,,San Antonio Spurs,Los Angeles Lakers,22200288,138,143,0.3,0.459,0.344,0.72,41.2,27.5,16.6,7.3,4.3,-10.5,106.9,117.3,0.549,0.353,0.46,0.306,0.806,43.7,23.2,14.8,7.1,4.8,-2.6,106.3,108.8,0.556,0,11/26/2022
250,199.0,,Phoenix Suns,Utah Jazz,22200289,113,112,0.667,0.472,0.377,0.812,43.4,27.8,13.7,7.6,5.9,7.3,115.6,108.5,0.577,0.571,0.47,0.367,0.786,43.4,27.2,15.6,7.6,5.1,1.6,115.6,113.6,0.583,1,11/26/2022
251,200.0,,Houston Rockets,Oklahoma City Thunder,22200287,118,105,0.222,0.438,0.345,0.778,46.0,21.4,17.7,7.9,5.1,-6.5,108.5,115.1,0.551,0.421,0.468,0.344,0.779,42.2,23.9,12.9,7.5,6.0,-1.1,111.4,112.8,0.562,1,11/26/2022
252,201.0,,Toronto Raptors,Dallas Mavericks,22200286,105,100,0.5,0.445,0.331,0.782,44.5,23.3,13.1,10.6,5.9,1.6,112.7,110.9,0.546,0.529,0.465,0.344,0.735,40.0,21.4,13.1,8.6,3.3,2.9,113.0,109.9,0.58,1,11/26/2022
253,202.0,,New York Knicks,Memphis Grizzlies,22200296,123,127,0.474,0.45,0.316,0.802,44.9,23.1,13.6,7.2,4.8,-2.2,111.3,113.7,0.552,0.579,0.461,0.362,0.696,47.3,23.8,14.2,6.8,5.2,1.2,113.0,112.1,0.556,0,11/27/2022
254,203.0,,Brooklyn Nets,Portland Trail Blazers,22200290,111,97,0.45,0.494,0.371,0.799,40.5,27.0,15.1,7.0,7.6,-0.3,112.4,112.6,0.601,0.579,0.467,0.377,0.774,43.4,23.9,16.1,7.0,4.1,0.1,112.0,111.9,0.581,1,11/27/2022
255,204.0,,Boston Celtics,Washington Wizards,22200294,130,121,0.789,0.488,0.397,0.843,41.7,26.6,13.0,5.8,5.4,6.9,119.0,111.4,0.62,0.526,0.465,0.342,0.774,45.3,25.0,14.2,6.1,6.3,-1.3,108.6,110.0,0.562,1,11/27/2022
256,205.0,,LA Clippers,Indiana Pacers,22200292,114,100,0.55,0.48,0.366,0.733,42.6,22.7,16.3,6.6,4.8,-1.1,107.5,108.3,0.581,0.611,0.46,0.368,0.796,42.6,27.7,15.7,7.6,6.4,2.2,114.2,112.0,0.582,1,11/27/2022
257,206.0,,Orlando Magic,Philadelphia 76ers,22200297,103,133,0.263,0.468,0.338,0.792,45.0,21.3,16.6,6.0,5.6,-4.2,109.8,114.0,0.573,0.526,0.468,0.374,0.804,41.3,23.7,14.6,8.6,4.9,2.4,111.1,108.4,0.583,0,11/27/2022
258,207.0,,Detroit Pistons,Cleveland Cavaliers,22200295,94,102,0.238,0.44,0.334,0.794,43.0,21.4,14.3,6.6,3.9,-7.6,109.7,117.2,0.549,0.632,0.482,0.396,0.803,44.0,24.3,15.1,6.1,4.2,6.8,115.1,108.5,0.595,0,11/27/2022
259,208.0,,Milwaukee Bucks,Dallas Mavericks,22200298,124,115,0.722,0.452,0.346,0.713,48.3,24.0,15.1,7.0,6.3,4.5,110.2,105.9,0.555,0.5,0.465,0.34,0.738,39.8,21.9,13.3,8.5,3.5,2.4,112.6,110.0,0.581,1,11/27/2022
260,209.0,,Atlanta Hawks,Miami Heat,22200293,98,106,0.579,0.463,0.327,0.831,43.2,22.8,12.6,7.2,4.8,0.2,111.0,111.3,0.555,0.45,0.446,0.335,0.847,41.4,24.1,14.2,7.6,3.4,-0.9,109.6,110.8,0.563,0,11/27/2022
261,210.0,,Minnesota Timberwolves,Golden State Warriors,22200291,114,137,0.526,0.483,0.326,0.787,43.1,26.4,16.1,7.8,5.6,0.5,110.8,109.6,0.583,0.5,0.478,0.379,0.804,40.5,28.5,16.6,7.1,3.9,-0.6,112.7,113.6,0.598,0,11/27/2022
262,211.0,,Philadelphia 76ers,Atlanta Hawks,22200299,104,101,0.55,0.476,0.375,0.804,41.5,24.1,14.6,8.7,5.0,3.8,112.3,108.3,0.59,0.55,0.46,0.324,0.836,43.2,22.9,12.5,7.1,4.7,-0.2,110.5,111.1,0.553,1,11/28/2022
263,212.0,,Los Angeles Lakers,Indiana Pacers,22200308,115,116,0.389,0.467,0.319,0.811,43.3,23.2,14.8,6.9,4.9,-2.2,107.8,109.9,0.566,0.579,0.455,0.36,0.798,42.2,27.4,15.5,7.9,6.3,1.4,113.1,111.6,0.576,0,11/28/2022
264,213.0,,Washington Wizards,Minnesota Timberwolves,22200300,142,127,0.5,0.469,0.338,0.775,44.6,25.0,13.8,6.2,6.1,-1.7,109.6,111.3,0.565,0.5,0.481,0.329,0.786,42.4,26.1,15.9,7.8,5.4,-0.6,110.7,110.7,0.582,1,11/28/2022
265,214.0,,Boston Celtics,Charlotte Hornets,22200301,140,105,0.8,0.49,0.4,0.852,41.7,26.6,13.1,5.6,5.4,7.0,119.9,112.2,0.625,0.3,0.444,0.317,0.729,44.5,24.4,14.7,7.4,5.0,-4.6,106.0,111.0,0.531,1,11/28/2022
266,215.0,,Brooklyn Nets,Orlando Magic,22200302,109,102,0.476,0.495,0.374,0.798,40.6,27.1,14.8,7.0,7.3,0.4,112.9,112.4,0.603,0.25,0.468,0.335,0.79,44.1,21.3,16.5,6.2,5.5,-5.5,109.6,115.1,0.573,1,11/28/2022
267,216.0,,Toronto Raptors,Cleveland Cavaliers,22200303,100,88,0.526,0.445,0.33,0.784,44.9,23.2,13.1,10.6,5.7,1.8,112.6,110.6,0.545,0.65,0.48,0.391,0.806,44.0,23.9,15.1,6.0,4.2,6.8,114.8,108.2,0.593,1,11/28/2022
268,217.0,,New Orleans Pelicans,Oklahoma City Thunder,22200304,105,101,0.579,0.486,0.382,0.777,43.8,26.9,14.1,8.4,4.2,5.4,115.0,109.6,0.585,0.4,0.464,0.337,0.782,42.0,23.6,13.0,7.7,5.8,-1.6,110.8,112.8,0.558,1,11/28/2022
269,218.0,,Utah Jazz,Chicago Bulls,22200306,107,114,0.545,0.472,0.368,0.785,43.3,27.0,15.5,7.5,4.9,1.5,115.7,113.8,0.584,0.421,0.47,0.366,0.83,42.5,24.5,14.9,7.6,5.4,-0.1,110.2,110.5,0.574,0,11/28/2022
270,219.0,,Denver Nuggets,Houston Rockets,22200305,129,113,0.632,0.493,0.398,0.751,43.9,27.8,15.3,7.2,4.3,0.7,114.9,114.0,0.593,0.263,0.442,0.354,0.777,46.3,21.6,18.0,7.9,4.9,-5.5,108.7,114.2,0.556,1,11/28/2022
271,220.0,,Sacramento Kings,Phoenix Suns,22200307,117,122,0.556,0.491,0.366,0.792,40.2,27.0,14.7,6.8,2.9,1.9,116.1,114.3,0.608,0.684,0.472,0.374,0.809,43.8,27.6,13.3,7.6,6.0,7.0,115.9,109.0,0.575,0,11/28/2022
272,221.0,,Detroit Pistons,New York Knicks,22200309,110,140,0.227,0.44,0.332,0.783,42.9,21.1,14.4,6.7,4.0,-7.7,109.3,116.9,0.548,0.45,0.452,0.316,0.804,44.8,23.4,13.4,7.0,4.9,-2.2,111.9,114.4,0.555,0,11/29/2022
273,222.0,,Portland Trail Blazers,LA Clippers,22200311,112,118,0.55,0.466,0.376,0.77,43.6,24.1,16.0,6.9,4.0,-0.6,111.8,112.4,0.579,0.571,0.478,0.358,0.734,43.4,23.1,16.3,6.6,4.7,-0.4,107.4,107.6,0.578,0,11/29/2022
